Date,Close,High,Low,Open,Volume
2017-07-07,76552.8125,83436.05445018226,70413.7048147023,81017.6180893074,1619864
2017-07-10,81854.765625,81854.765625,75343.59108664772,76552.80921519887,840451
2017-07-11,77017.890625,81854.76298309179,76924.87384888285,81854.76298309179,422303
2017-07-12,77669.015625,78692.20026197605,74413.42814371258,77855.04919535927,238407
2017-07-13,75901.6953125,78134.09811580883,75157.56104473039,77575.99741498161,218138
2017-07-14,75343.5859375,77389.9549382716,74878.50207368827,75343.5859375,195088
2017-07-17,76459.8046875,77203.93903968978,75250.5863651916,76087.73751140511,141369
2017-07-18,77482.984375,77482.984375,75808.68219162665,76645.83328331333,165584
2017-07-19,78692.1875,79157.27135047282,77389.95271867613,77575.98625886525,223083
2017-07-20,74878.515625,78971.25436723603,74413.43167701864,78692.2039984472,183151
2017-07-21,75529.6328125,75994.71675838977,74599.46492072043,74878.5152882543,92821
2017-07-24,77203.9296875,77203.9296875,75622.64438064759,76180.74507718373,123728
2017-07-25,77482.984375,77948.06831482593,76831.8668592437,77576.00116296519,116806
2017-07-26,79157.28125,79436.33159518214,77296.94561545241,77482.97917890716,121061
2017-07-27,78320.1328125,79622.36779988123,78227.11602768705,79157.2838758165,68816
2017-07-28,78878.2265625,79529.34399874705,77482.97491339917,77855.04201982605,95657
2017-07-31,76366.78125,78599.18411236297,76087.73089220464,76087.73089220464,77011
2017-08-01,77669.015625,78971.25061751496,76645.83098802395,76738.8477732036,89377
2017-08-02,77110.9140625,77762.03155156816,76180.74622097406,77296.9476308052,62216
2017-08-03,77855.03125,77948.04801373954,75343.57862903226,76273.74626642771,82484
2017-08-04,79343.328125,79343.328125,77948.07616500587,78599.19374633646,63572
2017-08-07,79622.3515625,79808.38509418808,78413.13360652745,79622.3515625,40097
2017-08-08,79064.2578125,79994.42555147059,78692.19071691176,79994.42555147059,40475
2017-08-09,79622.3515625,79901.40186003213,78227.10007483937,78227.10007483937,38950
2017-08-10,79343.328125,81203.66407165886,78599.19374633646,79064.27773300117,75619
2017-08-11,80459.515625,80831.58274927746,78692.19678468208,79250.29747109827,60086
2017-08-14,83157.0,83715.10067114094,80552.53020134228,81110.63087248322,106552
2017-08-16,88644.9921875,91621.5291759575,82970.96855325288,83157.00211503149,239188
2017-08-17,85761.484375,88551.98820498915,84645.28284300433,88551.98820498915,129941
2017-08-18,88738.0234375,89110.09062172432,84552.26761497642,85482.43557553721,94515
2017-08-21,86040.5234375,89668.17793918919,85947.5066554054,89668.17793918919,63817
2017-08-22,87063.7109375,88179.91235977564,84459.24095219017,86226.55987079327,98102
2017-08-23,87714.828125,88738.01275848356,86505.60992179216,86505.60992179216,78239
2017-08-24,87342.7578125,88179.90884584664,86598.62356063632,87807.84171991481,50476
2017-08-25,85761.484375,87249.75308432755,84738.2996373373,87249.75308432755,60684
2017-08-28,83343.03125,85575.43387276786,82784.93059430804,85017.3332170759,101907
2017-08-29,84459.2578125,84645.29142001653,83064.0057561261,83064.0057561261,74316
2017-08-30,83994.1484375,84459.23231589147,82412.86325096899,83994.1484375,54611
2017-08-31,81203.6484375,85017.33639390035,81203.6484375,83436.05114368556,104709
2017-09-01,81296.6640625,82598.89895594965,81203.64728439646,81854.76473112128,59116
2017-09-04,80366.5,82505.88599537036,79529.34895833333,81389.68460648147,47663
2017-09-05,79250.296875,81482.69960387325,78413.14585167254,80831.58214128521,61294
2017-09-06,80273.484375,82505.88718496524,79157.28297001739,79343.31653751449,103961
2017-09-07,80831.578125,81575.7123309839,79436.3264887802,80831.578125,47383
2017-09-08,81203.6484375,82784.93368771477,80180.46386383161,80180.46386383161,49147
2017-09-11,85296.390625,85854.49132701744,82226.83676390404,82226.83676390404,98648
2017-09-12,86040.5234375,86133.5402195946,83901.13744932432,85389.40596283785,58778
2017-09-13,86784.65625,87900.85761655949,84087.1696141479,85668.45488344051,87262
2017-09-14,89296.1171875,89947.23470865886,86877.68068033854,86877.68068033854,150398
2017-09-15,89854.2109375,89854.2109375,88644.9927778856,89296.1102484472,135228
2017-09-18,90226.28125,90691.36517396907,89482.14697164949,89947.23089561856,55832
2017-09-19,90319.296875,90505.33044219877,88924.04512100927,89575.16260620495,70406
2017-09-20,90691.359375,91807.56072115384,89761.19158653847,90598.34259615385,87986
2017-09-21,92179.640625,92458.69100025226,89389.13687247729,89482.15366422806,117504
