Date,Close,High,Low,Open,Volume
2012-10-18,22702.318359375,22886.142799531885,22518.49391921812,22886.142799531885,0
2012-10-19,22518.494140625,23759.30912388393,19761.127511160714,20680.24972098214,3683858
2012-10-22,25873.2890625,25873.2890625,21415.5465419627,22058.932060390765,2488287
2012-10-23,24448.650390625,29090.217476063208,24126.957622327303,27343.885305304277,3584977
2012-10-24,25046.08203125,27068.15103927752,23391.661933772935,24402.696437786697,2475311
2012-10-25,23713.3515625,25873.288623425386,22886.141624273256,25275.85922359496,1047071
2012-10-26,24126.95703125,24356.73757440476,22518.493229166666,23115.92264136905,916319
2012-10-29,23943.134765625,24816.300908709214,23713.35420165547,23897.178652831095,416099
2012-10-30,27114.103515625,27481.752376853816,24172.91262579449,24264.824841101698,1660346
2012-10-31,26654.541015625,27941.311961206895,26470.716594827587,27527.707014412714,736387
2012-11-01,28492.787109375,29963.382573084677,26286.893913810483,26608.586671496974,1739109
2012-11-02,28584.697265625,30193.160938128014,28125.136216338422,28722.56558041097,986709
2012-11-05,28308.9609375,28952.346413352276,27849.399883319806,28308.9609375,489863
2012-11-06,27435.79296875,28308.958909128978,26838.36364112228,28308.958909128978,538032
2012-11-07,30193.162109375,31525.889204004947,27757.488453671995,27895.35677380613,2207763
2012-11-08,30331.03125,31709.714488636364,30193.162926136363,30239.11903409091,1297688
2012-11-09,29871.470703125,30239.119573317308,28676.611875,30193.16346454327,491105
2012-11-12,30790.59375,31158.242630597015,29871.471548507463,29917.427658582088,528217
2012-11-13,29779.556640625,31617.800877700618,29274.039475429207,30790.59097101659,724571
2012-11-14,29641.689453125,30193.16274527616,29044.260053294573,29871.469991521317,364731
2012-11-15,27527.708984375,29411.90943238731,25229.90355996974,29228.08499843489,1497634
2012-11-16,26057.11328125,28400.874793320105,25000.122795414463,26838.3671186067,609476
2012-11-19,26378.8046875,27343.88290777439,25965.199735953833,26470.716898954703,391469
2012-11-20,26286.890625,26700.49554742133,25137.988062718534,26654.539444930073,409184
2012-11-21,27389.837890625,27757.486721371642,26194.979190698406,26746.452436818374,894857
2012-11-22,27114.103515625,27895.35734573623,26700.498546742587,27895.35734573623,451079
2012-11-23,27022.193359375,27481.754470928998,26240.939469733206,27481.754470928998,267380
2012-11-26,25965.203125,27022.193694690264,25781.378678097346,27022.193694690264,234260
2012-11-27,24908.2109375,25965.201438537824,24494.605958833028,25735.420894833947,405461
2012-11-28,25092.03515625,25643.508456387364,24724.38628949176,24816.29850618132,234056
2012-11-29,27895.357421875,28768.52346967669,25183.947062911862,25459.68370958608,1248186
2012-11-30,28079.181640625,28171.09385548793,27068.14727713277,27757.488888604745,362245
2012-12-03,27941.3125,28263.005242598683,27160.058696546053,27987.268606085527,277300
2012-12-04,28354.916015625,29549.77471320401,28079.179393106766,28584.696534390194,740824
2012-12-05,28492.787109375,29411.90927419355,27573.66494455645,28538.743217615927,564531
2012-12-06,25965.203125,28906.39427544248,24724.38810840708,28400.877046460177,953664
2012-12-07,26057.11328125,26608.586578207673,25046.078903494268,25505.639984292327,453069
2012-12-10,26378.8046875,26470.716898954703,25413.72646722561,25965.199735953833,227499
2012-12-11,24954.16796875,26654.544055018418,24816.29963743094,26378.807392380295,273982
2012-12-12,25459.685546875,26240.939435497516,24126.958325107174,24448.65110277527,738868
2012-12-13,25413.72265625,25643.503150429475,24954.161667891047,25367.766557414103,277897
2012-12-14,25827.333984375,26011.158425544927,25321.816771157693,25505.641212327624,256966
2012-12-17,25137.990234375,25919.244044218467,25092.034127913623,25597.551298988805,159990
2012-12-18,24908.2109375,25275.8598074262,24356.7376326107,25137.991481203877,174722
2012-12-20,23483.572265625,25046.080009326077,23299.74782518958,24908.211678999513,288594
2012-12-21,24172.9140625,24264.826283269962,22702.318530180608,23161.879634030418,336732
2012-12-24,24954.16796875,25551.59740446593,23713.352986878454,24172.914091275325,306367
2012-12-26,25046.08203125,25321.818714162844,24678.43312069954,25092.038145068807,150772
2012-12-27,25459.685546875,25643.509991256768,24770.343880443364,24770.343880443364,116293
2012-12-28,26149.02734375,26194.983455074693,25137.992894606767,25459.685673879616,168402
2013-01-02,25735.421875,26562.631863839284,25459.68521205357,26562.631863839284,181216
2013-01-03,25137.990234375,25735.419618372944,24816.297489145338,25597.551298988805,291087
2013-01-04,24908.2109375,25551.59645987085,24908.2109375,24954.167046240775,133061
2013-01-07,26057.11328125,26057.11328125,24770.342255015432,25046.078903494268,199852
2013-01-08,25919.240234375,26470.713430851065,25781.371935255986,26103.064633200356,185239
2013-01-09,26608.5859375,26608.5859375,25965.20043987478,26240.93708171416,228872
2013-01-10,27757.490234375,27987.270782672804,26700.499712205088,26792.411931524213,517032
2013-01-11,28630.654296875,28860.43482895265,27481.75163648676,27895.356594226527,471120
2013-01-14,28998.302734375,29228.083263173536,28354.917253739106,28814.478311336174,331332
2013-01-15,28538.744140625,28906.393018443036,27895.358604443438,28768.524689261274,324465
2013-01-16,28492.787109375,28860.43597530242,28263.006568170364,28814.47986706149,192698
2013-01-17,27022.193359375,28446.83280519239,26884.3250259088,28308.96447172619,365468
2013-01-18,27803.44140625,27941.3097107438,27022.187680785122,27297.924289772727,156825
2013-01-21,28492.787109375,28492.787109375,27481.752728074596,28125.138243447578,177694
2013-01-22,28033.23046875,28722.572201588115,27895.362122182378,28492.791623975412,119344
2013-01-23,26930.279296875,28217.050321299062,26930.279296875,28217.050321299062,216468
2013-01-24,26838.3671875,27206.016053082192,26240.937780928936,26930.279403895547,144626
2013-01-25,27435.79296875,27803.441785751675,27022.188049623117,27114.100253873534,132497
2013-01-28,26424.759765625,27435.794052309782,26286.891453804346,27251.969636548914,158849
2013-01-29,26838.3671875,27665.57713505993,26149.02556453339,26149.02556453339,334060
2013-01-30,26378.8046875,26838.365744773517,26332.848581772647,26746.453533318814,108160
2013-01-31,26884.32421875,26884.32421875,26286.894791666666,26424.76312099359,79042
2013-02-01,27206.015625,27481.752269847973,26194.981260557433,26194.981260557433,175149
2013-02-04,27619.623046875,27941.315827787024,27114.105819727538,27343.88637752184,191127
2013-02-05,27573.6640625,27757.48848958333,27160.0591015625,27619.620169270835,129333
2013-02-06,26976.236328125,27849.402410296,26976.236328125,27527.70964318037,170761
2013-02-07,25781.376953125,27068.147995348707,25643.508627172458,26884.32356074532,292932
2013-02-08,25965.203125,25965.203125,25551.59811946903,25643.510342920355,125222
2013-02-12,25643.509765625,26194.98309391801,25643.509765625,25827.334208389337,77059
2013-02-13,25689.462890625,26011.155628074688,25597.55067992509,25597.55067992509,95331
2013-02-14,25137.990234375,25827.331831295705,25000.12191499086,25597.551298988805,266448
2013-02-15,25367.775390625,25735.424309329712,25183.950931272644,25183.950931272644,160286
2013-02-18,25689.462890625,25827.331206674866,25505.63846922518,25597.55067992509,93093
2013-02-19,26930.279296875,26976.235404890147,25735.420488481228,25735.420488481228,290016
2013-02-20,27022.193359375,27343.886137462796,26562.632247821002,27251.973915151997,200691
2013-02-21,26700.498046875,27022.19079442771,26562.629726495266,26838.366367254734,114708
2013-02-22,26654.541015625,27114.102067618533,26654.541015625,26792.40933122306,78614
2013-02-25,27573.6640625,27803.444596354166,26976.234674479165,27068.146888020834,400146
2013-02-26,28079.181640625,28171.09385548793,27251.971706858632,27481.752244015956,286681
2013-02-27,28538.744140625,28630.65636007951,27941.314714170694,28217.05137253422,279987
2013-02-28,28354.916015625,28722.56484564931,27941.31108184765,28676.60874189627,190401
2013-03-04,27665.580078125,28722.57067911649,27665.580078125,28308.96566133721,197019
2013-03-05,29228.08203125,29228.08203125,27665.574501277515,27665.574501277515,347785
2013-03-06,29228.08203125,29871.46748476808,28906.389304490956,29365.95034271816,299269
2013-03-07,29641.689453125,29871.469991521317,29044.260053294573,29411.90891472868,214617
2013-03-08,29733.599609375,29963.38013185858,29044.258041924266,29687.643504878284,181462
2013-03-11,30331.03125,30744.63622159091,29182.128551136364,29963.382386363635,333232
2013-03-12,30193.162109375,30836.547603334286,30147.206002663625,30376.986536220513,203733
2013-03-13,31755.669921875,31847.582135831224,30101.250070662987,30147.2061776411,376318
2013-03-14,31985.447265625,32307.139982376975,31250.149627334773,31801.622856052443,219160
2013-03-15,32445.01171875,32445.01171875,31617.801788243625,32353.09950424929,148708
2013-03-18,30790.59375,32490.969822761195,30744.637639925375,32031.408722014927,252827
2013-03-19,32169.275390625,32261.187606026786,30974.416590401786,31388.02155970982,184219
2013-03-20,31204.19140625,32353.093888070693,30744.630413521725,32031.4011931609,247200
2013-03-21,30009.33984375,31250.154814318532,29963.383733728944,31204.198704297472,277962
2013-03-22,31020.375,31250.155555555553,29963.384444444444,30101.252777777776,184099
2013-03-25,30790.59375,31204.198740671643,30422.944869402985,31204.198740671643,108322
2013-03-26,30285.0703125,31250.148425644915,30009.333708744307,30790.587419385432,161632
2013-03-27,30193.162109375,30974.41592346842,30101.249895952245,30422.94264293189,224280
2013-03-28,30428.291015625,30889.325727982956,29967.256303267048,30289.980601917614,199918
2013-03-29,30935.42578125,31396.460442669522,30336.080721404618,30428.287653688523,155833
2013-04-01,30197.7734375,31304.256739026718,30059.46302480916,31073.739384541983,129725
2013-04-02,29644.53125,30520.49718118196,29506.220839813373,30197.7728907465,222202
2013-04-03,30336.08203125,30382.1854993826,29598.42654112842,29875.047349924014,136872
2013-04-04,31258.146484375,31350.353406157818,29137.387283370208,30289.97380565542,226283
2013-04-05,29828.943359375,31765.28898703149,29644.52949007438,31258.150846454788,256626
2013-04-08,27569.87890625,30059.466633570235,27569.87890625,29828.949251410955,339250
2013-04-09,28860.771484375,29275.70270379892,27108.839669029552,27108.839669029552,221178
2013-04-10,30243.876953125,30382.18736602039,28999.0832370665,28999.0832370665,167252
2013-04-11,30105.568359375,30704.91351813744,29552.326674363514,30382.18920188074,148492
2013-04-12,30059.462890625,30612.70453891871,29598.428183713575,30612.70453891871,163894
2013-04-15,29782.841796875,30382.186910434404,29091.289742767996,30059.462618517802,205591
2013-04-16,29091.2890625,29367.909877674323,28814.668247325673,29183.496000891442,179508
2013-04-17,30197.7734375,30243.876908396946,28814.669310591602,29506.2213740458,187606
2013-04-18,29275.703125,30243.87598425197,29137.392716535433,29782.841289370077,184188
2013-04-19,28261.4296875,29275.706120004077,27846.498419657422,28768.56790375204,277656
2013-04-22,29828.943359375,29828.943359375,28030.90813369397,28077.011601019127,165077
2013-04-23,29367.908203125,29967.2532684949,29321.804736558086,29967.2532684949,91400
2013-04-24,30151.673828125,30197.777304926414,29598.432106508026,29736.742536912272,175410
2013-04-25,30059.462890625,30197.773302698428,29460.117771640147,29875.04900786043,136864
2013-04-26,30059.462890625,30382.187185463,29598.428183713575,30382.187185463,102976
2013-04-29,30243.876953125,30428.290836985518,29782.842243473704,30059.463069264482,87655
2013-04-30,30197.7734375,30382.187321087786,29736.738728530534,30336.08385019084,159928
2013-05-02,28538.046875,30151.668265347336,28215.322596930535,30059.46132875606,301857
2013-05-03,28307.53125,28999.083316368076,28123.11736563518,28768.565960912052,212652
2013-05-06,28353.6328125,28722.46055640244,28215.322408536587,28584.150152439026,132914
2013-05-07,28584.15234375,28768.56622983871,28123.117628528227,28123.117628528227,79391
2013-05-08,28860.771484375,28860.771484375,28123.115983176915,28630.254140250596,142238
2013-05-09,28261.4296875,28860.7748521615,27984.808842271614,28630.257481137847,174867
2013-05-10,26601.705078125,28261.430178319973,26509.49812811417,28261.430178319973,373861
2013-05-13,27293.25390625,27477.667783994933,26647.805334142737,26740.012273015203,105101
2013-05-14,26371.181640625,27293.25092875874,25864.04353215144,27016.63014231862,342764
2013-05-15,26740.01171875,26878.32212419181,26325.08050242457,26509.494376346982,158065
2013-05-16,27293.25390625,27477.667783994933,26555.59839527027,26740.012273015203,136614
2013-05-20,27154.943359375,27800.391928188666,27154.943359375,27293.25376697793,124923
2013-05-21,27477.666015625,27662.07988150168,27201.045216809984,27477.666015625,70992
