Date,Close,High,Low,Open,Volume
2006-06-29,35057.6953125,36220.32296316964,33537.33607700893,33984.50055803571,1195650
2006-06-30,36578.05078125,36622.76722474786,34878.825928331295,35415.42325030563,472510
2006-07-03,37025.21484375,37293.51350203805,35683.721552309784,36935.781957653984,207420
2006-07-04,39350.47265625,39618.77133345171,37159.366792436085,37159.366792436085,277000
2006-07-05,39350.47265625,39350.47265625,38187.84505504261,38187.84505504261,137000
2006-07-06,39708.2109375,40065.94256756757,39037.46413112331,39350.47930743243,227000
2006-07-07,40960.265625,41049.69851937773,39708.20510371179,40289.51891716703,294000
2006-07-10,40915.5546875,41004.98759392076,39887.0762636612,39887.0762636612,139000
2006-07-11,40691.96875,40870.83454670329,40065.93846153846,40557.81940247252,191000
2006-07-12,39797.640625,40334.238026685394,38679.729371488764,40065.93932584269,189000
2006-07-13,38456.15234375,39708.21311773256,37695.97258811774,39171.6156431686,180000
2006-07-14,38500.85546875,41004.97614964431,37248.795128302845,38187.84038363821,99000
2006-07-18,36220.32421875,38456.14670138889,36220.32421875,38456.14670138889,183000
2006-07-19,36220.32421875,36667.48871527778,35907.309071180556,35907.309071180556,119000
2006-07-20,36488.625,36578.05790441176,35773.16176470588,36443.90854779412,123000
2006-07-21,35236.5625,36399.19019670051,35191.84605012691,35952.02569796954,111830
2006-07-24,35817.86328125,35817.86328125,35236.54964497503,35236.54964497503,82970
2006-07-25,35773.16015625,37069.93721191406,35594.29435546875,37069.93721191406,174590
2006-07-26,35325.9921875,36041.45532041139,35325.9921875,35773.156645569616,356000
2006-07-27,35728.44140625,36041.45653746871,35594.29206429912,35728.44140625,199000
2006-07-28,35773.16015625,35773.16015625,35281.279204101564,35728.44370605469,107430
2006-07-31,35862.5859375,35996.73526145574,35594.28728958853,35817.86949618142,99310
2006-08-01,35862.5859375,35862.5859375,35594.28728958853,35862.5859375,70770
2006-08-02,35952.02734375,36041.46024759017,35683.728632229475,35952.02734375,67820
2006-08-03,36175.609375,36488.62453646477,35325.996793881335,36488.62453646477,68030
2006-08-04,36756.91796875,36756.91796875,36086.17129048814,36175.60418092305,164470
2006-08-07,36622.77734375,36846.35962301587,36399.19506448413,36667.49379960317,43430
2006-08-08,37114.6484375,37114.6484375,36265.03600338855,36265.03600338855,71830
2006-08-09,37427.6640625,37427.6640625,36220.32006048387,36220.32006048387,26510
2006-08-10,37472.38671875,37472.38671875,36891.072843638125,37159.37155522822,50330
2006-08-11,37427.6640625,37561.81339605735,36846.35028375149,37472.380507019116,45440
2006-08-14,37382.94921875,37472.38211161782,37025.21764727871,37472.38211161782,46090
2006-08-16,37159.3671875,37427.665867554155,37159.3671875,37382.94942087846,65850
2006-08-17,37069.9375,37159.370401085645,36220.32493968637,36756.92234620024,141300
2006-08-18,36265.046875,37114.65956381011,36265.046875,36578.062076140566,113150
2006-08-21,36130.88671875,36354.46893854425,35862.58805499691,36220.3196066677,64000
2006-08-22,36578.05078125,37114.648103224325,35907.30412878209,36130.88634627139,113000
2006-08-23,37069.9375,37382.95265379976,36265.04139022919,36399.19074185766,81120
2006-08-24,36846.359375,37114.6581083131,36667.49355279126,36801.64291944781,82220
2006-08-25,37159.3671875,37159.3671875,36443.90404068893,37114.65074082431,95510
2006-08-28,37204.08203125,37204.08203125,36667.48469426081,37069.9326970027,70440
2006-08-29,37025.21484375,37159.36417289402,36801.632628509964,37114.647729846016,65690
2006-08-30,37248.79296875,37293.50940688776,36712.19571109694,36712.19571109694,83800
2006-08-31,37382.94921875,37382.94921875,36756.918968675236,37248.79987944826,111370
2006-09-01,36980.5078125,37204.090084643285,36891.074903642686,37114.65717578597,58230
2006-09-04,36756.91796875,37204.08242092458,36488.61929744526,37204.08242092458,71690
2006-09-05,36578.05078125,36980.498772730745,36265.03567676498,36756.91655524144,53010
2006-09-06,36220.32421875,36399.190017361114,36130.89131944445,36354.47356770834,97570
2006-09-07,35907.30859375,36130.890839041094,35683.726348458906,35952.025042808214,109900
2006-09-08,35996.7421875,36041.45863742236,35728.44348796584,35773.159937888195,67480
2006-09-11,35594.29296875,35952.024556375625,35594.29296875,35952.024556375625,104530
2006-09-12,34834.1171875,35415.43108151476,34655.251373957,35370.71462812901,204040
2006-09-13,35594.29296875,35639.009417203204,34878.82979349874,35549.576520296796,121040
2006-09-14,35773.16015625,35862.593056640624,35325.99565429688,35549.577905273436,153680
2006-09-15,37114.6484375,37651.24576430723,35817.87156438253,35817.87156438253,247760
2006-09-18,37561.8203125,37651.25321800595,37025.22287946429,37114.65578497024,248350
