Date,Close,High,Low,Open,Volume
2002-12-13,8953.0693359375,9049.081623393055,8593.026335690653,8665.03531453528,3466522
2002-12-16,8977.0693359375,9073.080641018742,8857.054731092048,9049.078288242332,1653774
2002-12-17,8977.0693359375,9169.091946099983,8929.06368339688,9145.089593323573,1368045
2002-12-18,8617.03125,8929.068638158222,8569.025570820913,8785.051600620964,1375014
2002-12-19,8617.03125,8617.03125,8617.03125,8617.03125,0
2002-12-20,8953.0693359375,8977.072644548425,8545.020665456948,8545.020665456948,856480
2002-12-23,8833.0556640625,9073.08401605208,8617.029673777803,9073.08401605208,9979709
2002-12-24,8617.03125,8905.065325074516,8545.022257737208,8713.042608358171,407636
2002-12-25,8617.03125,8617.03125,8617.03125,8617.03125,0
2002-12-26,8545.021484375,8713.041819789381,8401.00445987192,8617.03047012066,356227
2002-12-27,7872.94189453125,8425.008125348246,7872.94189453125,8208.982106008087,526513
2002-12-30,7824.93408203125,7944.948241412677,7656.913785403242,7656.913785403242,751036
2002-12-31,7824.93408203125,7824.93408203125,7824.93408203125,7824.93408203125,0
2003-01-01,7824.93408203125,7824.93408203125,7824.93408203125,7824.93408203125,0
2003-01-02,8040.958984375,8160.973608525895,7728.921719173035,7728.921719173035,518130
2003-01-03,8401.001953125,8401.001953125,8016.956669044108,8112.967990064331,611959
2003-01-06,8232.9833984375,8521.018369031734,8232.9833984375,8497.015060237149,511060
2003-01-07,8016.95703125,8521.016962873564,7920.945232397989,8449.007995361055,591456
2003-01-08,8016.95703125,8136.970714453515,7872.939569718982,8112.968356608012,372690
2003-01-09,7776.92578125,8016.9549802249385,7776.92578125,7872.9375555387505,554389
2003-01-10,7896.943359375,8160.975009644523,7752.925880367052,7920.946193627315,488840
2003-01-13,8184.97607421875,8184.97607421875,7728.921822152081,7776.927483054469,339865
2003-01-14,8064.96533203125,8280.990411255974,7920.947823391174,8280.990411255974,401778
2003-01-15,8160.97705078125,8256.98841180385,8088.968056520123,8184.979417542724,776185
2003-01-16,8184.97607421875,8352.99636087109,8016.956734554375,8112.96805635915,933947
2003-01-17,8160.97705078125,8401.005453337752,8064.965689758649,8208.98273129255,241390
2003-01-20,8328.99609375,8328.99609375,7992.955436129047,8016.958746096915,155136
2003-01-21,8353.0,8353.0,8112.971590915532,8208.98295454932,204424
2003-01-22,8256.9873046875,8352.998652836672,8136.972646006922,8304.992978762086,215635
2003-01-23,8545.021484375,8545.021484375,8304.993110203199,8401.00445987192,514090
2003-01-24,8088.96728515625,8641.033031885392,8088.96728515625,8569.024991479304,264317
2003-01-27,8016.95703125,8160.974019287019,7920.945232397989,7992.953726416497,372488
2003-01-28,8328.99609375,8352.998456729667,7920.946926707743,8088.966782024118,238764
2003-01-29,8401.001953125,8401.001953125,8016.956669044108,8352.99629261489,366832
2003-01-30,8256.9873046875,8401.004326911258,8160.975956538327,8184.978320081508,180992
2003-01-31,8256.9873046875,8256.9873046875,8256.9873046875,8256.9873046875,0
2003-02-03,8184.97607421875,8473.010986621042,8088.964752413974,8473.010986621042,327543
2003-02-04,7968.95068359375,8184.975673586684,7968.95068359375,8112.967659251679,409252
2003-02-05,7968.95068359375,8088.964356481399,7920.944551547148,7944.94738082347,251793
2003-02-06,8160.97705078125,8160.97705078125,7848.939653963623,7920.948174730573,403192
2003-02-07,8064.96533203125,8112.971010413223,7872.942145009201,7920.947823391174,514494
2003-02-10,8016.95703125,8016.95703125,7896.942401058485,8016.95703125,173013
2003-02-11,7824.93408203125,8064.962874288113,7728.922281032098,8016.957210535543,477023
2003-02-12,7752.92529296875,7848.937096197759,7704.919628101256,7752.92529296875,219978
2003-02-13,8016.95703125,8040.959389095503,7752.924939527467,7824.9339070399765,498839
2003-02-14,7728.923828125,7896.944158385511,7680.91815476317,7872.941321704596,598425
2003-02-17,7920.94482421875,7944.947654321348,7776.927370109187,7872.939164013554,281992
2003-02-18,7968.95068359375,7992.953039376112,7752.924273118939,7968.95068359375,417736
2003-02-19,7872.94189453125,8160.976429153416,7872.94189453125,7992.956086667928,644986
2003-02-20,7920.94482421875,7968.950957917921,7800.9306737057605,7824.933503808358,281184
2003-02-21,7872.94189453125,7920.947571385921,7800.933379249243,7800.933379249243,198869
